user_id,created_at,screen_name,text,source,lang,hashtags
1650056168,2020-04-05 20:22:56,IIHatan0,""" Game Over ""
S04E01
#LaCasaDePapel https://t.co/e4xFSWjfZR",Twitter for iPhone,en,LaCasaDePapel
1650056168,2020-04-05 20:22:07,IIHatan0,"Palermo..this is war.
Opening scene 
"" Game Over ""
S04E01
#LaCasaDePapel https://t.co/X6OugVlH9d",Twitter for iPhone,en,LaCasaDePapel
1650056168,2020-04-05 20:27:47,IIHatan0,"Death can be the best opportunity of your life, Sergio.
"" Game Over ""
S04E01
#LaCasaDePapel https://t.co/ugjA8Y3wRf",Twitter for iPhone,en,LaCasaDePapel
1650056168,2020-04-05 20:25:15,IIHatan0,"Face the consequences.
"" Game Over ""
S04E01
#LaCasaDePapel https://t.co/00qxMhBkmp",Twitter for iPhone,en,LaCasaDePapel
26331753,2020-04-06 20:24:53,DAPSxNxPOUNDS,"To my fellow #MoneyHeist #LaCasaDePapel fans out there “Money Heist: The Phenomenon” is available on #Netflix 
https://t.co/fuO5JYObHI",Twitter for iPhone,en,"MoneyHeist,LaCasaDePapel,Netflix"
164838836,2020-04-06 20:24:50,Ash_Ayesha,Guys Professor sometimes look EXACTLY like Fawad Khan i mean look look look the resemblance is uncanny <U+0001F62D><U+0001F525><U+0001F60E> #MoneyHeist #LaCasaDePapel https://t.co/M7iPw8g2Ek,Twitter for Android,en,"MoneyHeist,LaCasaDePapel"
2707742875,2020-04-06 20:22:20,yaya1997_,"#LaCasaDePapel 
Worth EVERY Minute <U+0001F525><U+0001F525><U+0001F525>!",Twitter for iPhone,en,LaCasaDePapel
1139229638067015680,2020-04-06 20:21:40,chonishoney,arturo is the most annoying dumbfuck i’ve ever seen on a tv show #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
1139229638067015680,2020-04-06 15:46:53,chonishoney,nairobi is gonna die isn’t she? <U+0001F97A> #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
1139229638067015680,2020-04-05 13:09:21,chonishoney,first she makes me watch it and then she doesn’t answer my questions i hate kiran #LaCasaDePapel https://t.co/EI738HiWCd,Twitter for iPhone,en,LaCasaDePapel
394825286,2020-04-06 20:17:24,Tommyramp,I've just watched episode S04E08 of Money Heist! #lacasadepapel #tvtime https://t.co/SBxG0lqcyA https://t.co/BbmlbiA5uN,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
260836355,2020-04-06 20:16:27,khangeldian_,"Started watching #LaCasaDePapel Man it is goood, like really good!",Twitter Web App,en,LaCasaDePapel
163676018,2020-04-05 20:24:21,_SShi_,MAIS UM! S03E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/S5UQgnq3Ar https://t.co/Ig1uh3cFEe,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
163676018,2020-04-05 22:32:45,_SShi_,MAIS UM! S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/Sl4jrgbBRI https://t.co/lxwlBynoRO,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
163676018,2020-04-06 20:16:15,_SShi_,MAIS UM! S04E03 of Money Heist! #lacasadepapel  #tvtime https://t.co/imPYvk7Dm0 https://t.co/VJmU7knZe5,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
899334168844394496,2020-04-06 20:15:54,SilentMemerYT,"Thanks to la casa de papel for the beautiful tribute to this italian song <U+2665><U+FE0F> For the curious people, the name of the song is ""Centro di gravità permanente"" #LaCasaDePapel #LaCasaDePapel4 https://t.co/cr0TbiCMqP",Twitter Web Client,en,"LaCasaDePapel,LaCasaDePapel4"
3234475277,2020-04-06 20:15:51,nkabayi_,Wonder what the TL would look like if money heist was happening irl #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
3234475277,2020-04-06 20:05:47,nkabayi_,But season 4 of #LaCasaDePapel I have chills. My goodness https://t.co/bdLOP2Uxlu,Twitter for Android,en,LaCasaDePapel
1941897126,2020-04-06 20:11:43,senorjorge_,"Also, the biggest mistake @NetflixES @Netflix calling it 
""#MoneyHeist"" instead of the actual translation 
""The House of Paper"" 
Joder... <U+0001F612> #LaCasaDePapel",Twitter Web App,en,"MoneyHeist,LaCasaDePapel"
1941897126,2020-04-06 20:08:24,senorjorge_,"I love Nairobi <U+0001F97A>
Seriously recommend watching #LaCasaDePapel on Netflix. https://t.co/yjEps6x3gW",Twitter Web App,en,LaCasaDePapel
1078781665,2020-04-06 20:11:41,_MSoma,"I kinda love it when they troll like this!<U+0001F923><U+0001F923> @lacasadepapel 
#LaCasaDePapel 
#LCDP4 
#MoneyHeist4 https://t.co/jsJ05ktAhE",Twitter for Android,en,"LaCasaDePapel,LCDP4,MoneyHeist4"
1078781665,2020-04-02 15:52:10,_MSoma,"'Bella Ciao' on my head!<U+2764><U+FE0F> One day to go only @LaCasaDePapelTV <U+0001F60E>
#LaCasaDePapel
#LCDP4 
#MoneyHeist 
#MoneyHeist4",Twitter for Android,en,"LaCasaDePapel,LCDP4,MoneyHeist,MoneyHeist4"
1107360450004566028,2020-04-06 20:08:37,RahulDKMishra,"If 2020 was a person.

#LaCasaDePapel #MoneyHeist https://t.co/KhguzKyYMN",Twitter for Android,en,"LaCasaDePapel,MoneyHeist"
1036330185963069440,2020-04-06 20:05:17,loriktahiri10,"NAIROBI
#Netflix #LaCasaDePapel
Damien Rice - Delicate - Lyrics https://t.co/dJAjNDwQg0 via @YouTube",Twitter Web Client,en,"Netflix,LaCasaDePapel"
1036330185963069440,2020-04-02 19:17:19,loriktahiri10,"Tomorrow, where are you????
#Netflix #LaCasaDePapel https://t.co/RS3sl9Xd3r",Twitter for Android,en,"Netflix,LaCasaDePapel"
877925731,2020-04-06 20:03:44,Bislad_01,"Check this out! 
#CoronaVirusInNigeria #Pandemic #BeingASalesGirl
#MondayMotivation #LaCasaDePapel 
https://t.co/S4nZ22kA5C",Twitter for Android,en,"CoronaVirusInNigeria,Pandemic,BeingASalesGirl,MondayMotivation,LaCasaDePapel"
2902724351,2020-04-06 20:02:48,mrskmob1,Finished in two evenings. Brilliant stuff once again. The team on this show are just amazing! Roll on S5. Muy bien! #MoneyHeist #MoneyHeist4  #LaCasaDePapel #lacasadelpapel4,Twitter for Android,en,"MoneyHeist,MoneyHeist4,LaCasaDePapel,lacasadelpapel4"
2291748806,2020-04-06 20:02:18,WittedJewell,#LaCasaDePapel is the best show ever the amount of emotions that I felt throughout part 4 was crazy I can not wait for part 5,Twitter for iPhone,en,LaCasaDePapel
874269308196671488,2020-04-06 20:01:05,sunter_hakan,@lacasadepapel Why are you using a Turkish character for bad things? Turkish people aren't like this! Shame on you! (Scene: Osman Character in Algeria) #LaCasaDePapel #LaCasaDePapel4 https://t.co/T3qDgOS7aX,Twitter for Android,en,"LaCasaDePapel,LaCasaDePapel4"
366410091,2020-04-06 20:00:20,_nicoleMV_,#LaCasaDePapel Ngl one of the best shows ! <U+0001F629>,Twitter for iPhone,en,LaCasaDePapel
529384025,2020-04-06 19:57:38,bakugousan,I just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/T36TCLG55n,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
1240975643967279105,2020-04-06 19:57:38,proflisbon,"is Inspector Raquel Murillo a hot tough policewoman or is she a little soft cute muffin? asfsgdkl my heart

#LaCasaDePapel
#MoneyHeist
#SerQuel
#RaquelMurillo https://t.co/gr4x9MPk2e",Twitter for Android,en,"LaCasaDePapel,MoneyHeist,SerQuel,RaquelMurillo"
116054800,2020-04-06 19:53:36,AngiKittens,Overwatch just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/poBAmcTSL6 https://t.co/gvRJkxcsS1,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
116054800,2020-04-05 13:28:57,AngiKittens,Overwatch just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/yCSn9mAPP1 https://t.co/Dnvw4SSAWm,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
116054800,2020-04-06 12:08:47,AngiKittens,Overwatch just watched episode S04E07 of Money Heist! #lacasadepapel  #tvtime https://t.co/59mGDTv854 https://t.co/VRj0NGUIFJ,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
116054800,2020-04-05 21:43:06,AngiKittens,Overwatch just watched episode S04E06 of Money Heist! #lacasadepapel  #tvtime https://t.co/7tgRIERSlD https://t.co/tvIicQtnFx,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
116054800,2020-04-05 10:58:04,AngiKittens,Overwatch just watched episode S04E03 of Money Heist! #lacasadepapel  #tvtime https://t.co/Vuv0LeQ7wM https://t.co/7zi4GgHQAH,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
244531449,2020-04-06 19:51:05,HadiJichi,Should i plan the next heist ? #LaCasaDePapel https://t.co/9ybXRtLbWP,Twitter for iPhone,en,LaCasaDePapel
745414891,2020-04-06 19:50:31,TronicJohn,"Somehow, the ride keeps getting wilder and wilder #LaCasaDePapel",Twitter for Android,en,LaCasaDePapel
354395073,2020-04-06 19:49:12,Lili_Pucienne,I've just watched episode S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/2HSKFyyDZf https://t.co/f5asOvyynV,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
354395073,2020-04-06 08:35:53,Lili_Pucienne,I've just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/XOQVj6c9ug https://t.co/ACAhl8IusX,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
920365436881047552,2020-04-06 19:48:09,hello_bilana,oh be rahatladim Raquel #LaCasaDePapel #lcdp https://t.co/UNtiUglH5m,Twitter for iPhone,en,"LaCasaDePapel,lcdp"
1212400451187949568,2020-04-06 19:46:18,doodleworksph,It's Denver! Finally got my #lacasadepapel outfit thanks to @ademarjunior #bellaciao  #AnimalCrossing #ACNH #NintendoSwitch https://t.co/q1cZzsNMY3,Nintendo Switch Share,en,"lacasadepapel,bellaciao,AnimalCrossing,ACNH,NintendoSwitch"
1212400451187949568,2020-04-05 05:23:22,doodleworksph,"For Nairobi. <U+0001F624>

#laputaama #empiezaelmatriarcado #nairobilacasadepapel #moneyheist #bellaciao #lacasadepapel #digitalart https://t.co/xw3M6mLIvg",Twitter for iPhone,en,"laputaama,empiezaelmatriarcado,nairobilacasadepapel,moneyheist,bellaciao,lacasadepapel,digitalart"
1243161168988028928,2020-04-06 19:46:12,wael_zaherr,"‘Betrayal doesn’t depend on how much or deeply you care for someone, it depends on the MAGNITUDE of the DILEMMA put in front of you’. 
.
.
Well said. 

#LaCasaDePapel",Twitter for iPhone,en,LaCasaDePapel
591848794,2020-04-06 19:42:40,DeniseAnnaa,I loved this moment so much. Helsinki and Palermo have amazing development and great scenes throughout the show. Seeing them share this scene was something I didn’t know I needed. #LaCasaDePapel https://t.co/5P3n9zKqXT,Twitter for iPhone,en,LaCasaDePapel
591848794,2020-04-06 19:45:09,DeniseAnnaa,"But anyway, Berlin will stay one of the greatest and most fascinating characters on the show. #LaCasaDePapel https://t.co/kwhmVtqTcK",Twitter for iPhone,en,LaCasaDePapel
591848794,2020-04-05 22:07:24,DeniseAnnaa,"Anyway, what are you all doing if you’re not watching #LaCasaDePapel? The writing of this show is out standing. I wish they’d let me breathe but I’m on the edge of my seat the entire time.",Twitter for iPhone,en,LaCasaDePapel
591848794,2020-04-05 20:11:19,DeniseAnnaa,Season 4 of #LaCasaDePapel got me like https://t.co/fYiRndFIbh,Twitter for iPhone,en,LaCasaDePapel
56329583,2020-04-06 19:44:26,nicksling,I don't know lang ha? but I think it would be awesome if they make Gandia part of the gang. Ang tibay nya kaya... Beast! #LaCasaDePapel,Twitter Web App,en,LaCasaDePapel
735598688941178881,2020-04-06 19:42:28,_xoxomimiii,holy shit this scene was INTENSE #lacasadepapel,Twitter for iPhone,en,lacasadepapel
698827467511955456,2020-04-06 19:41:12,PiperSpect0r,just watched episode S04E08 of Money Heist! #lacasadepapel #FollowMe #like  #tvtime https://t.co/PaBLj3Qqoa https://t.co/NamQcMnqql,"TV Time, TV show tracker",en,"lacasadepapel,FollowMe,like,tvtime"
698827467511955456,2020-04-05 17:39:20,PiperSpect0r,just watched episode S04E02 of Money Heist! #lacasadepapel #FollowMe #like  #tvtime https://t.co/Qb2SgMdIe5 https://t.co/2vwOO81TZV,"TV Time, TV show tracker",en,"lacasadepapel,FollowMe,like,tvtime"
78926011,2020-04-06 19:40:21,DarkyMoony,"<U+0001F4A5> BOOM BOOM CIAO MONEY HEISTERS <U+0001F4A5>

Photo taken by @Highfrency in 2019 <U+0001F3AD> Money heisters are me &amp; @neonescent <U+0001F4B8> #lacasadepapel #lcdp #moneyheist https://t.co/nD51mFfvAZ",Twitter for Android,en,"lacasadepapel,lcdp,moneyheist"
777309680368492546,2020-04-06 16:59:05,bassamalmazroi,I've just watched episode S04E07 of Money Heist! #lacasadepapel  #tvtime https://t.co/LZkbsD5FyT https://t.co/IbJXjMomjB,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
777309680368492546,2020-04-05 20:53:31,bassamalmazroi,I've just watched episode S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/yAg2pCktaU https://t.co/EN0toSEWB5,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
777309680368492546,2020-04-05 17:32:32,bassamalmazroi,I've just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/ApXBJh96fD https://t.co/KwKLCt6Vkx,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
777309680368492546,2020-04-05 23:22:05,bassamalmazroi,I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/rfzuKkh5YD https://t.co/gA4OyHKRUW,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
777309680368492546,2020-04-06 01:10:52,bassamalmazroi,I've just watched episode S04E06 of Money Heist! #lacasadepapel  #tvtime https://t.co/Bm32tUrh1V https://t.co/pkvcy3koxk,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
777309680368492546,2020-04-06 19:40:20,bassamalmazroi,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/I3h8nveu2S https://t.co/rhGMjAsKJQ,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
729709270577651712,2020-04-06 19:39:19,scerlok97,I've just watched Money Heist u ? #lacasadepapel #TVseries #TV #Nerd #Anime #like #tvtime https://t.co/l8bNqRUU4j https://t.co/H47CXfv2Ox,"TV Time, TV show tracker",en,"lacasadepapel,TVseries,TV,Nerd,Anime,like,tvtime"
729709270577651712,2020-04-05 18:54:16,scerlok97,I've just watched Money Heist u ? #lacasadepapel #TVseries #TV #Nerd #Anime #like #tvtime https://t.co/fRMKPczUR7 https://t.co/fQ4vzgEc2C,"TV Time, TV show tracker",en,"lacasadepapel,TVseries,TV,Nerd,Anime,like,tvtime"
764531071836884993,2020-04-06 19:37:59,cmb_collo,"The most hated guy after COVID 19
#LaCasaDePapel https://t.co/A0i5KXh0T3",Twitter Web App,en,LaCasaDePapel
2151768416,2020-04-06 19:37:15,SandroEHD,¡Visto! Berlin's Wedding (S04E02) of  #lacasadepapel  #tvtime https://t.co/TJcYf7yXra https://t.co/d1xv8ewMYm,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
2151768416,2020-04-05 07:29:52,SandroEHD,¡Visto! Game Over (S04E01) of  #lacasadepapel  #tvtime https://t.co/iowgpaj1dS https://t.co/Flz61QPIUY,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
1234234330697928704,2020-04-06 19:33:42,iaarse,"my first attempt at pop art ...
#Professor #LaCasaDePapel https://t.co/zvjnua6jjA",Twitter for iPhone,en,"Professor,LaCasaDePapel"
125962292,2020-04-06 19:33:15,iamharnad,Nairobi can be a good event manager #LaCasaDePapel,Fenix 2,en,LaCasaDePapel
40682954,2020-04-06 19:30:16,ayane_soraia,Me waiting for #LaCasaDePapel during #lockdowneffect https://t.co/jKZVoYH3zl,Twitter for Android,en,"LaCasaDePapel,lockdowneffect"
3290164982,2020-04-06 19:29:54,mintu_grace,"Just finished Money Heist! <U+0001F62D><U+0001F62D><U+0001F62D>

More more more please!!!!! PLEAAAAAAAAAAAAASE

#LaCasaDePapel",Twitter for iPhone,en,LaCasaDePapel
572624463,2020-04-05 11:19:04,iAhmedSM,I've just watched episode S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/M7SStbEwlF https://t.co/YoWeGzH8Ir,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
572624463,2020-04-05 14:48:47,iAhmedSM,I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/Et0x6EUvrz https://t.co/K3ZB3oMe1A,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
572624463,2020-04-06 19:29:53,iAhmedSM,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/6OzpkYCmAh https://t.co/pd1ejoh3Vz,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
942360690479718400,2020-04-06 19:28:42,SyedMuzamilM,"Lacasa De Papel (AKA #MoneyHeist) season 4 has been one of the best seasons from the entire series. 

When Nairobi was shot in her head, it was one of the shocking moments. 

#LaCasaDePapel ...<U+0001F60D>",Twitter for iPhone,en,"MoneyHeist,LaCasaDePapel"
986238370580873224,2020-04-06 19:26:57,ambercouk,Sierra is one dumb bitch if she thinks the professor won’t pop her save that sweet baby of hers and name it Nairobi. #LaCasaDePapel,Twitter for iPhone,en,LaCasaDePapel
714602920390565890,2020-04-06 19:22:35,rewindtrxye,I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/C34saXDHt6 https://t.co/juY5YeKOgA,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
714602920390565890,2020-04-05 11:43:39,rewindtrxye,I've just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/guElQOkZ6E https://t.co/2lGagapSJQ,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
856561958,2020-04-06 19:21:58,TanviKoshy,So this last episode of @lacasadepapel was mad <U+0001F92F><U+0001F60D> Know it’s going to be a longer wait before we see the next season!<U+0001F614> #MoneyHeist #LaCasaDePapel @NetflixIndia,Twitter for iPhone,en,"MoneyHeist,LaCasaDePapel"
714089782863859713,2020-04-05 14:07:18,therosegriffin,I've just watched episode S03E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/opApY8TpTs https://t.co/TFSoY8oNE0,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
714089782863859713,2020-04-05 22:48:44,therosegriffin,I've just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/8sspKFZ6UH https://t.co/g7GQ6NsGLN,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
714089782863859713,2020-04-05 03:02:40,therosegriffin,I've just watched episode S03E07 of Money Heist! #lacasadepapel  #tvtime https://t.co/FTllGMF3Je https://t.co/9XpwolaMjL,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
714089782863859713,2020-04-06 19:20:56,therosegriffin,I've just watched episode S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/jBnI5gqk2w https://t.co/ssAJrQ2a7p,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
925778412639215616,2020-04-06 19:19:53,NuriaShafqat,bout to binge this so I guess we gon see <U+0001F97A> #LaCasaDePapel #LaCasaDePapel4 #MoneyHeist https://t.co/Y5MDt8xQW7,Twitter for iPhone,en,"LaCasaDePapel,LaCasaDePapel4,MoneyHeist"
374101711,2020-04-06 19:17:52,o46hh,I've just watched episode S04E08  of Money Heist! #lacasadepapel  #tvtime https://t.co/jsVsFm4OJd https://t.co/B3KmVFmVVn,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
725487601201766400,2020-04-06 19:15:34,krbydvd,Berlin is better than Palermo. #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
725487601201766400,2020-04-05 17:43:04,krbydvd,2 seasons down. Catching up on #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
743315507525226500,2020-04-06 19:14:29,Mrkharuus,"#Easiest_decision_ever <U+0001F60D>

If you shoot me (You’ll die)
If you shoot girl (you’ll die)
If you leave girl(You’ll live) <U+2639><U+FE0F>

#MoneyHeist 
#LaCasaDePapel https://t.co/pjjepwCSjm",Twitter for iPhone,en,"Easiest_decision_ever,MoneyHeist,LaCasaDePapel"
227655314,2020-04-06 19:13:24,Becus25,En una frase: greatest of all times. #LaCasaDePapel #lacasadelpapel4,Twitter for iPhone,en,"LaCasaDePapel,lacasadelpapel4"
2526098515,2020-04-06 19:12:22,exauldn,How’s this man dodging everything from every direction???? #MoneyHeist #LaCasaDePapel,Twitter for iPhone,en,"MoneyHeist,LaCasaDePapel"
808386031829602308,2020-04-06 13:10:38,michilanzar,I've just watched episode S04E06 of Money Heist ! #lacasadepapel  #tvtime https://t.co/vZRwA2KVO9 https://t.co/Rv3wKmgV2t,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
808386031829602308,2020-04-05 21:41:25,michilanzar,I've just watched episode S04E02 of Money Heist ! #lacasadepapel  #tvtime https://t.co/NiyGiWDbzK https://t.co/yJJUN2n2MW,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
808386031829602308,2020-04-06 19:11:05,michilanzar,I've just watched episode S04E08 of Money Heist ! #lacasadepapel  #tvtime https://t.co/eVdBVJKrBz https://t.co/CGkkdkZ8cp,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
578231568,2020-04-06 19:10:38,Manon___S,I've just watched episode S01E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/PEzDy9Utkd https://t.co/qhEBeLSiNL,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
760093848043413504,2020-04-06 19:09:37,nelashawty,Rio is a little bitch #lacasadepapel,Twitter for iPhone,en,lacasadepapel
1233698241885212672,2020-04-06 19:09:27,AmanieAlSayed,I’m still in season 1 of #LaCasaDePapel But are you fucking telling me that I’ll have to deal with <U+0643><U+0645><U+0627><U+062E><U+0629> Arturo Román till season 4?????,Twitter for iPhone,en,LaCasaDePapel
854451709615251457,2020-04-06 19:06:45,abed_abuhazim,"Mood : 
#LaCasaDePapel https://t.co/D1sZjhrgYx",Twitter for iPhone,en,LaCasaDePapel
1242804362382053376,2020-04-04 17:11:14,TheseHairFlips,Appreciation post for my favourite characters <U+2764> #LaCasaDePapel https://t.co/YkrVof9R7I,Twitter Web App,en,LaCasaDePapel
1242804362382053376,2020-04-06 13:59:07,TheseHairFlips,"Matriarchy Queen Nairobi, the fucking boss. #LaCasaDePapel https://t.co/JMNYYiocrG",Twitter Web App,en,LaCasaDePapel
1242804362382053376,2020-04-06 19:05:03,TheseHairFlips,in-laws<U+0001F495> #LaCasaDePapel https://t.co/3wmW1shM7g,Twitter Web App,en,LaCasaDePapel
1242804362382053376,2020-04-04 09:35:21,TheseHairFlips,"This hit hard<U+0001F494>
#LaCasaDePapel #MoneyHeist https://t.co/sS4MKpbbFc",Twitter Web App,en,"LaCasaDePapel,MoneyHeist"
297802454,2020-04-06 19:02:37,ramirezfr09,Ooooooooooooooobviamente <U+0001F64C><U+0001F3FD>”LEON”<U+0001F64C><U+0001F3FD> <U+0001F981><U+0001F60E> #LaCasaDePapel https://t.co/atLuIk2Yts,Twitter for iPhone,en,LaCasaDePapel
786824605,2020-04-06 18:59:17,cleraypascualx,"3 days for #LaCasaDePapel #LaCasaDePapel2 #LaCasaDePapel3 #LaCasaDePapel4 so u cleray NEEDS some sleep, okay?",Twitter for Android,en,"LaCasaDePapel,LaCasaDePapel2,LaCasaDePapel3,LaCasaDePapel4"
778886679239266304,2020-04-06 18:54:52,EricQuest256,"That moment when the world paused and froze <U+0001F62C> <U+0001F976>, #COVID19 #LacasaDePapel #MoneyHesitS4 #Nariobi #Down https://t.co/pMNYCKp5rR",Twitter for Android,en,"COVID19,LacasaDePapel,MoneyHesitS4,Nariobi,Down"
826551032763318274,2020-04-06 18:51:53,glitterriddler,lesbian nairobi would have been too powerful for this show #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
826551032763318274,2020-04-03 13:01:02,glitterriddler,why don't you shoot tokio #LaCasaDePapel,Twitter for Android,en,LaCasaDePapel
826551032763318274,2020-04-03 19:27:31,glitterriddler,"[la casa de papel spoilers]

they killed berlin, they killed nairobi, why am i still watching this show? 
#LaCasaDePapel",Twitter for Android,en,LaCasaDePapel
826551032763318274,2020-04-03 23:53:26,glitterriddler,"[la casa de papel spoilers]

i still feel sad for nairobi so here's berlin &amp; palermo kiss scene which also broke me 
#LaCasaDePapel https://t.co/4BlYtojQee",Twitter for Android,en,LaCasaDePapel
1020910068274016256,2020-04-06 12:12:08,lwttsmoonlight,"he thought the view was pretty, but i thought he was prettier #LaCasaDePapel https://t.co/dJOzJZm1bY",Twitter for Android,en,LaCasaDePapel
1020910068274016256,2020-04-06 18:51:43,lwttsmoonlight,i never knew i needed berlin in a red turtleneck until now #LaCasaDePapel https://t.co/ciPEkXxDaR,Twitter for Android,en,LaCasaDePapel
4697874878,2020-04-06 18:46:09,aprilkppner,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/7MLl0zjAlY https://t.co/n7lDCvkXAB,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
1210245410511638531,2020-04-06 18:45:36,MartinaShenaj,I’m still crying.<U+0001F97A><U+2764><U+FE0F> #lacasadelpapel4 #LaCasaDePapel #Nairobi https://t.co/HxCXlX5c2O,Twitter for iPhone,en,"lacasadelpapel4,LaCasaDePapel,Nairobi"
1052623117460365313,2020-04-06 18:44:42,GatosQls,¡Ouch!<U+0001F61E> #lacasadepapel #gatosqls https://t.co/wEC8h8Itj5,Twitter Web App,en,"lacasadepapel,gatosqls"
53581541,2020-04-06 18:44:41,mendes_vi,I've just watched episode S04E04 of Money Heist! #lacasadepapel #tvtime https://t.co/iLeSjNOifr https://t.co/dWFWDQMIZx,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
53581541,2020-04-05 21:32:10,mendes_vi,I've just watched episode S04E02 of Money Heist! #lacasadepapel #tvtime https://t.co/d0Z2rxzHOm https://t.co/tQeAi4wCNd,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
1159552812520562689,2020-04-06 18:43:53,AlvItzLovers,<U+0001F4F8> Instagram P2.b3 / #LaCasaDePapel <U+0001F60D> https://t.co/bk4YVGOzwf,Twitter for iPhone,en,LaCasaDePapel
1159552812520562689,2020-04-05 16:01:02,AlvItzLovers,<U+0001F4F8> Free Lisboa <U+0001F4AA><U+0001F3FC> #LaCasaDePapel https://t.co/f0tvc3ZyC8,Twitter for iPhone,en,LaCasaDePapel
2208025121,2020-04-06 18:41:20,iSheQaaa,I've just watched S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/jSC5j9MKW2 https://t.co/IDvi4wPrKk,"TV Time, TV show tracker",en,"lacasadepapel,tvtime"
1132328547035570177,2020-04-06 18:36:14,voidcalzona,Favs<U+2764><U+FE0F> #LaCasaDePapel4 #LaCasaDePapel #LaCasadicarta #Lisboa #Nairobi #AliciaSierra #ElProfesor https://t.co/jB8mVnFRvU,Twitter for iPhone,en,"LaCasaDePapel4,LaCasaDePapel,LaCasadicarta,Lisboa,Nairobi,AliciaSierra,ElProfesor"
2190004248,2020-04-06 18:33:21,Itsmelahnotyou,"Go and watch #LaCasaDePapel Part 4 Episode 7. I don’t know if the writers for part 3 &amp; 4 are the same ones as part 1 &amp; 2, but their storyline and the story direction is totally a whole lot better.",Twitter for iPhone,en,LaCasaDePapel
