user_id,created_at,screen_name,text,source,lang,hashtags
2766520432,2020-04-05 19:14:51,Fede_AngieH,"La casa de papel è quella cosa dk cui non ti stanchi mai. CAPOLAVORO. CA-PO-LA-VO-RO. 
<U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC>chapeaux. @lacasadepapel #LaCasaDePapel #LaCasadicarta @itziarituno @ursulolita @AlbaGlezVilla @AlvaroMorte @jaimelorente @MiguelHerranBR @EstherAcebo @DarkoPericActor @RodrigodelaSer8",Twitter for iPhone,it,"LaCasaDePapel,LaCasadicarta"
2913148828,2020-04-05 19:09:37,shadowintrld,Ho iniziato la terza parte odiando Alicia e finisco la quarta adorandola. #LaCasaDePapel,Twitter for iPhone,it,LaCasaDePapel
2913148828,2020-04-04 17:00:16,shadowintrld,"#LaCasaDePapel 
Sono arrivata a QUELLA scena e, anche se me lo avevano spoilerato in tl, non ero pronta per niente, sto soffrendoooo.",Twitter for iPhone,it,LaCasaDePapel
275921479,2020-04-05 19:04:28,esmmmaaa,"Yine alt üst oldum...
O bella ciao, bella ciao bella ciao ciao ciao
#LaCasaDePapel",Twitter for Android,it,LaCasaDePapel
1598950178,2020-04-05 19:03:16,MorgSteve,"Cosa vorresti in un eventuale 5 stagione?
 la fusione di questi 2 personaggi nella banda. 
Zulema miglior personaggio di qualsiasi serie TV. #VisAVis #LaCasaDePapel
@Najwa_Nimri <U+2764><U+0001F1EE><U+0001F1F9> https://t.co/L5kWggxSnr",Twitter for Android,it,"VisAVis,LaCasaDePapel"
3267118394,2020-04-05 19:02:19,Oyegaplu,"Oh bella ciao bella ciao <U+0001F3BC><U+0001F3BC>

#LaCasaDePapel",Twitter for Android,it,LaCasaDePapel
1000740112035180545,2020-04-05 19:01:36,acquaconilsale,"io sto ancora piangendo per il bacio tra berlino e palermo, voi tutto bene? #LaCasaDePapel",Twitter for iPhone,it,LaCasaDePapel
956613745853325312,2020-04-05 18:57:31,Ga36058423,@Stefy19971966 @Gbm2016M @luk80439378 Il personaggio di #LaCasaDePapel <U+0001F601><U+0001F601><U+0001F601><U+0001F601>,Twitter for Android,it,LaCasaDePapel
2575130926,2020-04-05 18:52:39,giorgialeorato,"Instagram verità.

Questa sono io che riprendo fiato (e vitamina D), prima di riprendere la visione de La Casa di Carta.
Ribadisco: non spoiler. 
Special guest Lina.

#lacrusia
•
•
•
#lacasadepapel #lacasadicarta… https://t.co/vlWvK9FSdh",Instagram,it,"lacrusia,lacasadepapel,lacasadicarta"
2575130926,2020-04-03 18:56:12,giorgialeorato,"E weekend fu.
Inizia la maratona de La casa di carta, non ci sono per tutto il fine settimana, e voi non spoilerate please!!
#lacrusia
•
•
•
#lacasadepapel #lacasadicarta #netflix #iorestoacasa #quarantena… https://t.co/PDIPKxYwpB",Instagram,it,"lacrusia,lacasadepapel,lacasadicarta,netflix,iorestoacasa,quarantena"
1236210249159372801,2020-04-05 18:52:05,petiteceriseluv,"In una vita di Arturito, siate Nairobi #LaCasaDePapel #LaCasadicarta",Twitter for Android,it,"LaCasaDePapel,LaCasadicarta"
1236210249159372801,2020-04-04 21:02:57,petiteceriseluv,"""il vero caos, mio caro Sergio, non fa rumore"". QUANDO CI DECIDIAMO A DARE UN AUMENTO A CHI HA SCRITTO QUESTA BATTUTA?!? #lacasadicarta4 #LaCasaDePapel",Twitter for Android,it,"lacasadicarta4,LaCasaDePapel"
498897748,2020-04-05 18:50:23,Addicted_ToZayn,Quando ad un matrimonio iniziano i balli di gruppo:  #LaCasaDePapel https://t.co/6SllcdJWo6,Twitter for Android,it,LaCasaDePapel
498897748,2020-04-05 12:40:00,Addicted_ToZayn,Quando ad un matrimonio iniziano i balli gi gruppo:  #LaCasaDePapel https://t.co/6SllcdJWo6,Twitter for Android,it,LaCasaDePapel
61177217,2020-04-05 18:48:49,EMallus,#LaCasaDePapel iniziata ieri e finita oggi la prima serie. No bad.,Twitter for iPhone,it,LaCasaDePapel
325102968,2020-04-05 18:46:00,LorenzoRossi91,"Il prossimo colpo de La casa di carta. 

#LaCasadicarta #LaCasaDePapel https://t.co/zATg2ZJRcG",Twitter for iPhone,it,"LaCasadicarta,LaCasaDePapel"
2375128274,2020-04-05 16:39:40,fevdericolucia,Ma quanto rompe Arturo? Che antipatia  #LaCasaDePapel,Twitter for iPhone,it,LaCasaDePapel
2375128274,2020-04-05 18:41:01,fevdericolucia,"Risata di Denver aka risata di Flavio Aquilone, ADORO  #LaCasaDePapel",Twitter for iPhone,it,LaCasaDePapel
848844697346994176,2020-04-05 18:40:23,anima_nera_7,"Non ho ancora visto #lacasadepapel ma ok.
Me ne farò una ragione #marioserpa <U+0001F644>",Twitter for iPhone,it,"lacasadepapel,marioserpa"
600800426,2020-04-05 18:36:26,Huuaascout,"Cerco un centro di gravità permanente
Che non mi faccia mai cambiare idea sulle cose e sulla gente <U+0001F57A><U+0001F57A><U+0001F57A><U+0001F57A>

#2amMOOD
#LaCasaDePapel https://t.co/iKjXJQifMI",Twitter Web App,it,"2amMOOD,LaCasaDePapel"
1241022434666598401,2020-04-05 18:26:15,lostinQ8wt,bella ciao #LaCasaDePapel <U+0001F525><U+0001F494>,Twitter for iPhone,it,LaCasaDePapel
2899549305,2020-04-05 18:24:13,imagineverland,ho mandato avanti perché sapevo sarebbe stato troppo difficile sorry not sorry #LaCasaDePapel https://t.co/YEWoIsgKob,Twitter for iPhone,it,LaCasaDePapel
1093835515562995712,2020-04-05 18:23:01,dindondamn,si ma parliamo di quanto sia bello IL PROFESSORE? #LaCasaDePapel4 #LaCasaDePapel https://t.co/9Nw9RwRPzO,Twitter for iPhone,it,"LaCasaDePapel4,LaCasaDePapel"
1093835515562995712,2020-04-04 17:13:12,dindondamn,#LaCasaDePapel non sto davvero capendo,Twitter for iPhone,it,LaCasaDePapel
404869472,2020-04-05 18:22:12,BrancoValentina,"La Resistencia, italiana e spagnola! <U+0001F525> #restiamoacasa a vedere la quarta stagione de #lacasadepapel su #netflix <U+0001F60E> E voi, l'avete già vista? 
 #pianist #LCDP #netflix #loraccontoaltg1 #viaggioinitaliailfilm #covid #iostoacasa #coronavirus #tg #rai #video #quarentine https://t.co/XiGwB2osjm",Twitter for iPhone,it,"restiamoacasa,lacasadepapel,netflix,pianist,LCDP,netflix,loraccontoaltg1,viaggioinitaliailfilm,covid,iostoacasa,coronavirus,tg,rai,video,quarentine"
1186218982942150656,2020-04-05 18:20:13,DelayMiss,Si diceva in giro che qui sopra c'erano solo intellettuali invece noto che adorate le telenovelas spagnole. #LaCasaDePapel,Twitter for Android,it,LaCasaDePapel
1105266991571587072,2020-04-05 18:19:43,GeorgeGutirrez9,Tremenda serie<U+0001F60D><U+0001F60D><U+0001F60D> #LaCasaDePapel,Twitter for Android,it,LaCasaDePapel
236008449,2020-04-05 17:09:53,IolandaCaputo96,Money Heist #lacasadepapel S04E07 Colpo alla tenda  #tvtime https://t.co/OZWl7yzBLL https://t.co/fV9CfQPIq5,"TV Time, TV show tracker",it,"lacasadepapel,tvtime"
236008449,2020-04-05 18:16:04,IolandaCaputo96,Money Heist #lacasadepapel S04E08 Il Piano Parigi  #tvtime https://t.co/vmVLIxNW42 https://t.co/KUf5xudsdW,"TV Time, TV show tracker",it,"lacasadepapel,tvtime"
4070567483,2020-04-05 18:13:45,FranGirlz,Sta stagione mi ha fatto piangere tutte le mie lacrime #LaCasaDePapel,Twitter for iPhone,it,LaCasaDePapel
814515313534500864,2020-04-05 18:12:53,iocercote,"Ti odio e ti amo, 
è una farfalla che muore sbattendo le ali, 
L'amore che a letto si fa
rendimi l'altra metà.<U+0001F5A4>
#LaCasadicarta #LaCasaDePapel https://t.co/hQJyR3rKBH",Twitter for Android,it,"LaCasadicarta,LaCasaDePapel"
814515313534500864,2020-04-02 09:54:50,iocercote,"Tra un solo giorno potrò rivedere il mio primo amore, lui:
#LaCasadicarta #LaCasaDePapel https://t.co/QBlej6mGcF",Twitter for Android,it,"LaCasadicarta,LaCasaDePapel"
920738585384509441,2020-04-05 18:09:52,Whathell17,"Sia chiaro che nessuno ha la pretesa di considerare #LaCasaDePapel come un capolavoro di serie tv, la migliore in circolazione, la serie tv del secolo o qualsiasi cosa pensiate, è una serie tv che fa quello che deve fare una serie tv: INTRATTENERE",Twitter for Android,it,LaCasaDePapel
403577695,2020-04-05 18:09:41,csnfsma_,"unpopolar opinion sulla #LaCasaDePapel:
non mi è mai piaciuto berlino, anzi detestavo.

unfollow di massa prevedo",Twitter Web App,it,LaCasaDePapel
403577695,2020-04-05 00:02:09,csnfsma_,"ma solo a me non è piaciuta la scena in cui Berlino canta 'Ti amo'? 
Così eh 
#LaCasaDePapel",Twitter Web App,it,LaCasaDePapel
1596351230,2020-04-05 17:58:03,StevieWorldwide,"Ma ora che l'unica gioia durante la quarantena si è conclusa dopo SOLO 8 puntate, cosa dovremmo fare?????  <U+0001F92F><U+0001F92F><U+0001F92F> #LaCasaDePapel #Netflix #LaCasaDePapelS4 https://t.co/WVsHVIltIy",Twitter for Android,it,"LaCasaDePapel,Netflix,LaCasaDePapelS4"
1207011746088734721,2020-04-05 17:57:48,facciostronzate,"ma perché non mi ricordo da dove sia uscito Matías???? qualcuno mi aiuti a ricordarmi pls
#LaCasaDePapel #lacasadelpapel4",Twitter for Android,it,"LaCasaDePapel,lacasadelpapel4"
462863879,2020-04-05 17:57:26,_martiange,Hype per #LaCasaDePapel pari a -10. Noia,Twitter for Android,it,LaCasaDePapel
425235701,2020-04-05 17:57:14,Ariiadna12177,"2017: Bella Ciao
2018: Bella Ciao
2019: Bella Ciao
2020: Ti amo

#LaCasaDePapel #LCDP4 https://t.co/4BQegUuz2m",Twitter Web App,it,"LaCasaDePapel,LCDP4"
833369981974884352,2020-04-05 17:49:36,Fedracheparla,"Tutti a commentare #LaCasaDePapel , ma chi può dire di conoscere a memoria tutte la quarta stagione dei #pawpatrol ????",Twitter for iPhone,it,"LaCasaDePapel,pawpatrol"
1003244404402999297,2020-04-05 17:48:39,agloml,o bella ciaaao!<U+0001F970><U+0001F47A> @lacasadepapel #lcpd #lacasadicarta #lacasadepapel #lcdp4 #casadicarta #netflix #netflixit https://t.co/S2m5f4BKUq,Twitter for iPhone,it,"lcpd,lacasadicarta,lacasadepapel,lcdp4,casadicarta,netflix,netflixit"
246840871,2020-04-05 17:41:58,bobpelu,"@djaniceto Lasciamo perdere la grossa scemenza che ha scritto, che ancora non riesco a capire se ironica o seria, ma sono punti di vista. 

E l' hashtag #LaCasaDePapel a che serve? Ad avere visibilità? 
Lei è un poraccio, pregherò per lei",Tweetbot for i<U+039F>S,it,LaCasaDePapel
197947008,2020-04-05 17:37:25,eterocromia_,"Comunque leggendo qui sopra ho capito pure io cosa succede ne #lacasadepapel, per farvi capire quanto scendete nei dettagli quando commentate le cose.",Twitter for Android,it,lacasadepapel
1200166205576929281,2020-04-05 17:33:22,stupidchaross,come li supero esattamente? Sono due ore che riguardo la stessa scena <U+0001F62D><U+0001F62D> #LaCasaDePapel https://t.co/L6np8FE3SZ,Twitter for iPhone,it,LaCasaDePapel
1200166205576929281,2020-04-04 18:29:14,stupidchaross,"la parte della scazzata all’attrice che interpreta Sierra le riesce molto bene... perché anch’io sarei così scazzata a recitare per due anni CON UN PANCIONE COSÌ, CHE DU PALLE 
#CasaDePapel4 #LaCasaDePapel",Twitter for iPhone,it,"CasaDePapel4,LaCasaDePapel"
3937501521,2020-04-05 17:29:27,ILoveSMarieG,"l'ho finita oggi pomeriggio. vi prego di non parlarmi e di non guardarmi. penso che morirò annegando nelle mie lacrime
#LaCasaDePapel https://t.co/N1HITRS1B6",Twitter for Android,it,LaCasaDePapel
3937501521,2020-04-05 17:29:47,ILoveSMarieG,"io ogni volta che berlino sorride
#LaCasaDePapel https://t.co/PJrU2hdi9F",Twitter for Android,it,LaCasaDePapel
732770012,2020-04-05 17:29:31,jeannesack,che bella la trama de #LaCasaDePapel https://t.co/JozyeSzhuK,Twitter for iPhone,it,LaCasaDePapel
100274022,2020-04-05 16:45:56,NoJonas_NoLife,"Arturito sei un viscido schifoso!
#LaCasaDePapel",Twitter for Android,it,LaCasaDePapel
100274022,2020-04-05 17:27:44,NoJonas_NoLife,Gandìa brutto pezzo di merda. #LaCasaDePapel #LCDP,Twitter for Android,it,"LaCasaDePapel,LCDP"
884783065746243584,2020-04-05 17:23:53,Alessia_Rossano,"Per chi ha la fregola incontenibile di spoilerare spudoratamente serie tv tanto attese, con l’aggravante dell’uscita da appena soli 1-2-3 giorni, dovrebbe essere prevista una pena.

#LaCasaDePapel4 #lacasadicarta4 
#LaCasaDePapel #LaCasadicarta",Twitter for iPhone,it,"LaCasaDePapel4,lacasadicarta4,LaCasaDePapel,LaCasadicarta"
2846918715,2020-04-05 17:23:52,declaraalberto,"Tokyo ha il suo bel posticino assicurato nella mia top 5 dei personaggi più irritanti di sempre 
#LaCasaDePapel",Twitter for Android,it,LaCasaDePapel
943087671664107520,2020-04-05 17:22:29,luegio21,"Io Amo Berlino (e il bacio con Palermo)
Io Amo l’ispettrice Alissia Sierra
Io Amo Helsinki 

Io Odio Tokyo, Rio , Stoccolma ,Lisbona e Arturito 

Il prof. Mi ha scassato il cazzo 

Amen <U+0001F64F> 

 #LCDP4 #LaCasaDePapel #LaCasadicarta",Twitter for iPhone,it,"LCDP4,LaCasaDePapel,LaCasadicarta"
943087671664107520,2020-04-03 21:19:17,luegio21,"La scena del coro che canta “TI AMO” è trashissima non dimentichiamoci che sono spagnoli

#LCDP4 #LaCasaDePapel4 #LaCasaDePapel #LaCasadicarta",Twitter for iPhone,it,"LCDP4,LaCasaDePapel4,LaCasaDePapel,LaCasadicarta"
8957802,2020-04-04 09:37:27,NecrOphelia,Io Palermo spero tantissimo che muoia^^ Male. #LaCasaDePapel #LaCasaDiCarta,Talon Android,it,"LaCasaDePapel,LaCasaDiCarta"
8957802,2020-04-04 20:19:01,NecrOphelia,Solo io riesco a piangere anche solo per un bacio guardando #LaCasaDiCarta <U+0001F494> #LaCasaDePapel,Talon Android,it,"LaCasaDiCarta,LaCasaDePapel"
8957802,2020-04-04 19:45:06,NecrOphelia,Iniziamo l'episodio 5 <U+0001F5A4> #LaCasaDiCarta #LaCasaDePapel,Talon Android,it,"LaCasaDiCarta,LaCasaDePapel"
8957802,2020-04-04 09:56:11,NecrOphelia,Marsiglia mi piace tanto <U+2665> #LaCasaDiCarta #LaCasaDePapel,Talon Android,it,"LaCasaDiCarta,LaCasaDePapel"
8957802,2020-04-05 17:22:27,NecrOphelia,"È indubbio che ci siano dettagli poco credibili/surreali, ma me ne batto il belino. #LaCasaDiCarta continua a farmi piangere e gioire e per me possono andare avanti all'infinito.
Vi amo <U+2665> #LaCasaDePapel #Netflix",Talon Android,it,"LaCasaDiCarta,LaCasaDePapel,Netflix"
8957802,2020-04-05 15:33:41,NecrOphelia,"MASSACRANTE QUEL FOTTUTO FIGLIO DI PUTTANA, DIODIDDIO. #LaCasaDePapel #LaCasaDiCarta",Talon Android,it,"LaCasaDePapel,LaCasaDiCarta"
8957802,2020-04-05 15:03:56,NecrOphelia,"Sono all'episodio 6 e mi chiedo se qualcuno si deciderà mai a uccidere Arturito. Madonna, quanto lo odio. #LaCasaDePapel #LaCasaDiCarta",Talon Android,it,"LaCasaDePapel,LaCasaDiCarta"
8957802,2020-04-04 09:42:36,NecrOphelia,"Madonna, Berlino, TI AMO <U+0001F629> <U+2665> #LaCasaDiCarta #LaCasaDePapel",Talon Android,it,"LaCasaDiCarta,LaCasaDePapel"
375249475,2020-04-05 17:20:09,lapinuccia88,Ma a chi è venuto in mente di eliminare uno dei personaggi piu amati maledetti! E chi si riprende più <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>#LaCasaDePapel #LaCasadicarta https://t.co/Fm6uVkVZ8d,Twitter for Android,it,"LaCasaDePapel,LaCasadicarta"
114213316,2020-04-03 11:46:24,Chiara_Calime,Oggi finalmente riparte la mia soap opera preferita! #LaCasaDePapel #LaCasaDePapel4 #lacasadicarta4,Twitter for Android,it,"LaCasaDePapel,LaCasaDePapel4,lacasadicarta4"
114213316,2020-04-05 17:03:22,Chiara_Calime,"Comunque pur con tutti i suoi difetti, i dialoghi da soap, le cose assurde, io di stagioni me ne vedrei pure altre 15 perché mi diverte troppo  #LaCasaDePapel https://t.co/OM5HLz35Uv",Twitter for Android,it,LaCasaDePapel
114213316,2020-04-05 17:09:48,Chiara_Calime,E comunque Berlino/Palermo ship that never was della vita proprio #LaCasaDePapel https://t.co/2yLRu9enNc,Twitter for Android,it,LaCasaDePapel
562004000,2020-04-05 17:08:32,hdemarquette,"<U+0001F921><U+0001F4B0> « Una mattina mi son svegliato, O bella ciao, bella ciao, bella ciao, ciao, ciao ! » <U+2063>
<U+2063>
Qui a déjà fini la saison 4 ? <U+0001F62C><U+2063>
<U+2063>
#LaCasaDePapel #LaCasaDePapelS4 #Netflix #ConfinementJour19 @NetflixFR @lacasadepapel https://t.co/NIDWWRPAxh",Twitter for iPhone,it,"LaCasaDePapel,LaCasaDePapelS4,Netflix,ConfinementJour19"
1086209325910110208,2020-04-05 17:05:26,therealrachely2,"#lacasadepapel spoiler 
.
.
.
.
.
La cosa più brutta è che per la quinta parte occorrerà aspettare a tempo indeterminato che passi l'emergenza https://t.co/ylCoa8jkrP",Twitter for Android,it,lacasadepapel
141373023,2020-04-05 17:04:00,ClaudioBenford,Vado controcorrente e dico che questa stagione de #LaCasaDePapel è stata meno cazzona delle precedenti. Quindi non mi è dispiaciuta.,Twitter for iPhone,it,LaCasaDePapel
935814860318928896,2020-04-05 17:02:53,CineFacts_,"La quarta parte de #LaCasadiCarta è un gigantesco ""no"". 
#cinefacts
#LaCasaDePapel 
#LaCasaDePapel4 

https://t.co/LAiyGvMyA4",Twitter for Android,it,"LaCasadiCarta,cinefacts,LaCasaDePapel,LaCasaDePapel4"
366000343,2020-04-05 16:48:34,_Giusy__,"Mio padre sta vedendo l'ep6 e chi minchia è pronto a soffrire di nuovo in meno di 12h

#LaCasaDePapel #LaCasaDePapel4 #LaCasadicarta #lcdp",Twitter for Android,it,"LaCasaDePapel,LaCasaDePapel4,LaCasadicarta,lcdp"
366000343,2020-04-05 17:00:10,_Giusy__,"Raga come si chiama la canzone che quel pezzo di merda fa cantare alla banda?

#lacasadicarta4 #lcdp4 #LaCasaDePapel #LaCasaDePapel4",Twitter for Android,it,"lacasadicarta4,lcdp4,LaCasaDePapel,LaCasaDePapel4"
366000343,2020-04-04 20:09:49,_Giusy__,"Eh così la mia bambina si chiamava Àgata, va bene lasciatemi soffrire in silenzio 

#LaCasaDePapel #LaCasaDePapel4 #lcdp #lacasadicarta4 #lcdp4  #LaCasadicarta",Twitter for Android,it,"LaCasaDePapel,LaCasaDePapel4,lcdp,lacasadicarta4,lcdp4,LaCasadicarta"
2291689471,2020-04-05 16:59:29,bek_mont,"Cerco un centro di gravità permanente, che non mi faccia mai cambiare idea sulle cose sulla gente... #LaCasaDePapel",Twitter for iPhone,it,LaCasaDePapel
1055166000,2020-04-05 13:35:58,mflyrus,"È inutile che vi fomentate per aver visto in un giorno 8 episodi di #LaCasaDePapel provate a vedere intere stagioni da 23 episodi da 45 minuti in una settimana, poi ne riparliamo.

Scusate, ero nerd ancora prima che diventasse di moda.",Twitter for Android,it,LaCasaDePapel
1055166000,2020-04-05 16:50:52,mflyrus,Una realtà che viviamo noi donne. <U+0001F494> #LaCasaDePapel #LaCasaDePapel4 #LaCasadicarta #LCDP #LCDC4 #LCDP4 https://t.co/xSE3NNYmZa,Twitter for Android,it,"LaCasaDePapel,LaCasaDePapel4,LaCasadicarta,LCDP,LCDC4,LCDP4"
1055166000,2020-04-04 23:07:18,mflyrus,"Sono incazzata nera!
Uccisa Nairobi perché lo stronzo di Gandia è un razzista di merda.
LO VOGLIO MORTO
#LaCasaDePapel",Twitter for Android,it,LaCasaDePapel
392802503,2020-04-05 16:50:05,ricineffabile,"Ho visto il documentario su #LaCasaDePapel e davvero sembra assurdo ora pensare che la serie all’inizio non aveva avuto chissà che successo in Spagna ed è stata rilanciata grazie a Netflix.
Inoltre vedere l’impegno e la passione per girare tutte le scene: CHE CAST, CHE REGIA!",Twitter for iPhone,it,LaCasaDePapel
2737624564,2020-04-05 16:46:53,xfleursdumaI,"“Qualcuno deve rimanere nella trincea Nairobi” 

<U+0001F494> #LaCasaDePapel https://t.co/5w18QOiqVo",Twitter for iPhone,it,LaCasaDePapel
2737624564,2020-04-03 17:04:52,xfleursdumaI,Comunque la 5 devono chiudere per forza senza Berlino e Nairobi che tengono su la baracca ci sono solo Tokyo e il Professore #LaCasaDePapel,Twitter for iPhone,it,LaCasaDePapel
908036947414790164,2020-04-05 16:45:06,Mariquita_la1a,"CAZZO CAZZO CAZZO!
SIERRA MALEDETTA!
E ADESSO????
Ma quando minkia partorisce?

#LaCasaDePapel 
#LaCasaDePapel4 
#lacasadicarta4",Twitter for Android,it,"LaCasaDePapel,LaCasaDePapel4,lacasadicarta4"
1152234181960904709,2020-04-05 16:39:58,memesfromseriea,"Dalla cabina di regia governa su tutto.

#LaCasaDePapel4 #LaCasaDePapel #LaCasadicarta https://t.co/HMcu1P8QYr",Twitter Web App,it,"LaCasaDePapel4,LaCasaDePapel,LaCasadicarta"
1352628278,2020-04-04 12:14:20,shmdari0,ma perché berlino sta infilzando le palle di pavarotti? #lacasadepapel,Twitter for iPhone,it,lacasadepapel
1352628278,2020-04-05 16:39:03,shmdari0,"""io mi chiamo mirko dragic. sono di belgrado. ho perso oslo nella zecca di spagna. ho perso nairobi. e non penso perdere più nessuno."" #lacasadepapel",Twitter for iPhone,it,lacasadepapel
1352628278,2020-04-04 10:59:57,shmdari0,STOCCOLMA È GUARITA DALLA SINDROME DI STOCCOLMA ADORO HHAHAHAHAHAHAHHA #lacasadepapel,Twitter for iPhone,it,lacasadepapel
2572309972,2020-04-05 16:38:46,ICELASANDY,"Io come una mama proud quando Tokyo ha nominato “Platero y yo” di Jiménez ne #LaCasaDePapel4 <U+0001F60D><U+0001F60D> 

In pratica ho esclamato un WOW solo io in quella scena e mio fratello mi guardava scioccato perché non sapeva e non aveva capito la battuta! <U+0001F602> #LaCasadicarta #LaCasadePapel",Twitter for iPhone,it,"LaCasaDePapel4,LaCasadicarta,LaCasadePapel"
2572309972,2020-04-02 13:21:29,ICELASANDY,"Comunque non ve l’ho mai detto ma anche se non mi vedrete domani io in qualche modo ho fatto parte del cast della #Lacasadepapel <U+0001F602><U+2764><U+FE0F> 

#lacasadicarta4 #LaCasaDePapel4 #LaCasaDePapel3 #LaCasaDePapel2 #LaCasadePapel  #Carnival2020 https://t.co/UwIDCm4xKU",Twitter for iPhone,it,"Lacasadepapel,lacasadicarta4,LaCasaDePapel4,LaCasaDePapel3,LaCasaDePapel2,LaCasadePapel,Carnival2020"
187931727,2020-04-05 01:51:21,Tonyemme71,Ancoraaaaaaaa!!! #LaCasadicarta #LaCasaDePapel https://t.co/oAsbRR8u5S,Twitter for Android,it,"LaCasadicarta,LaCasaDePapel"
187931727,2020-04-05 16:19:34,Tonyemme71,"La storia della musica italiana nella 'La Casa di Carta""
#lacasadepapel #lacasadicarta @ Residenza Mazzella https://t.co/Z9nWhtPoCS",Instagram,it,"lacasadepapel,lacasadicarta"
159254264,2020-04-04 22:16:19,Franeyes,"Ogni puntata di questa quarta parte:
#LaCasaDePapel https://t.co/viFkOiT3Tg",Twitter for iPhone,it,LaCasaDePapel
159254264,2020-04-05 16:18:46,Franeyes,"Lista aggiornata dei personaggi che mi stanno sul cazzo:
Tokyo
Río 
Arturito
Gandía 
#LaCasaDePapel",Twitter for iPhone,it,LaCasaDePapel
995621830659641346,2020-04-05 16:17:45,GocciaR,"#LCDP4
#Lacasadicarta
#Lacasadepapel
Eh.
Vabbè. https://t.co/GZdJvGhpIy",Twitter for Android,it,"LCDP4,Lacasadicarta,Lacasadepapel"
2209605871,2020-04-05 16:15:38,thisisvee_,"Io bimba del Professore since day one

#LaCasaDePapel",Twitter for Android,it,LaCasaDePapel
1665898490,2020-04-05 00:11:29,iovoglioharold,"Che dire 
Una bomba <U+0001F4A3> 
#LaCasaDePapel",Twitter for iPhone,it,LaCasaDePapel
1665898490,2020-04-05 16:12:25,iovoglioharold,"#LaCasaDePapel questa quarta stagione l’ho trovato molto più figa della terza.  Ora non ci resta che aspettare! 
Ps:tutti quelli che dicono che questa serie sia sopravvalutata siete NOIOSI E INUTILI",Twitter for iPhone,it,LaCasaDePapel
1665898490,2020-04-05 00:14:04,iovoglioharold,Necessito della quinta stagione adesso ora subito #LaCasaDePapel,Twitter for iPhone,it,LaCasaDePapel
1142003997647282176,2020-04-05 16:12:10,SoldatoPkIV,"Eppure, a me #LaCasadicarta è piaciuto!
#LaCasaDePapel4 #lacasadelpapel4 #lacasadicarta4 #LaCasaDePapel",Twitter for iPhone,it,"LaCasadicarta,LaCasaDePapel4,lacasadelpapel4,lacasadicarta4,LaCasaDePapel"
1132328547035570177,2020-04-05 15:58:37,voidcalzona,I miei preferiti #LaCasaDePapel https://t.co/rXlCO4whHA,Twitter for iPhone,it,LaCasaDePapel
184957203,2020-04-05 00:03:14,HaruhiBlack,"#lacasadepapel #lacasadepapel4 #lcdp4

Madonna mia ma quando crepano Gandía e Arturo?? non se ne può più!",Twitter for Android,it,"lacasadepapel,lacasadepapel4,lcdp4"
184957203,2020-04-05 14:27:22,HaruhiBlack,"#LaCasaDePapel4 #LaCasaDePapel #LCDP4 

Rivalutata completamente Stoccolma. Scusami Monica se ti ho trattata male all'inizio, sei pazzesca",Twitter for Android,it,"LaCasaDePapel4,LaCasaDePapel,LCDP4"
184957203,2020-04-03 16:45:58,HaruhiBlack,"#LaCasaDePapel #lacasadepapel4 #LCDP4 

Al mio matrimonio assolutamente voglio il coro di monaci che cantano pure cerco un centro di gravità permanenteeee",Twitter for Android,it,"LaCasaDePapel,lacasadepapel4,LCDP4"
184957203,2020-04-05 14:33:15,HaruhiBlack,"Io continuo ad amarla come serie perché non lo so manco io, la amo e basta. Ma se la piega deve essere quella crudezza inutile e storcere in tutto il contesto di relativa leggerezza che ci hanno abituato, non mi sta bene.

#LaCasaDePapel #LaCasaDePapel4 #LCDP4",Twitter for Android,it,"LaCasaDePapel,LaCasaDePapel4,LCDP4"
184957203,2020-04-04 01:27:17,HaruhiBlack,"Non do più opinioni sui personaggi fino a quando non avrò finito la serie perché questi fanno cazzate o cose buone troppe volte in un solo episodio.

Gli unici di cui mi fido solo Raquel, Sergio e Marsiglia

#lacasadepapel #LaCasaDePapel4 #lcdp4",Twitter for Android,it,"lacasadepapel,LaCasaDePapel4,lcdp4"
184957203,2020-04-03 15:04:50,HaruhiBlack,"#lacasadepapel4 #lacasadepapel #LCDP4

A pezzi per la storia di Pamuk, lasciatemi stare",Twitter for Android,it,"lacasadepapel4,lacasadepapel,LCDP4"
184957203,2020-04-03 14:43:47,HaruhiBlack,"""Tokyo dovrebbe essere il capo!""
""Sì, Tokyo!""
""Sei nata per essere il capo!""

#LacasaDePapel4 #lacasadepapel #LCDP4 https://t.co/8LuSJZeu6a",Twitter for Android,it,"LacasaDePapel4,lacasadepapel,LCDP4"
184957203,2020-04-03 14:53:16,HaruhiBlack,"#LaCasaDePapel4 #lcdp4 #lacasadepapel

Il coro dei monaci che canta ti amo di Tozzi https://t.co/qAHWn7VD4N",Twitter for Android,it,"LaCasaDePapel4,lcdp4,lacasadepapel"
184957203,2020-04-03 14:29:41,HaruhiBlack,"Super carica per #LaCasaDePapel4!

#lacasadepapel #lcdp4

Messi gli hashtag che userò",Twitter for Android,it,"LaCasaDePapel4,lacasadepapel,lcdp4"
