user_id,status_id,created_at,screen_name,text,source,display_text_width,favorite_count,retweet_count,hashtags
x212738051,x1246741163865931782,2020-04-05 10:07:11,THolicQ8,I've just watched episode S04E08 of Money Heist! #lacasadepapel #TVTime #tvtime https://t.co/xi2icxDulF https://t.co/uwwiNCVL8N,"TV Time, TV show tracker",103,0,0,lacasadepapel TVTime tvtime
x1459561560,x1246740937671356416,2020-04-05 10:06:17,uniirwin,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/ofwoi5XRtx https://t.co/1TDUcw6Hmt,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1160009069559726083,x1246740613996871680,2020-04-05 10:05:00,ssshhhaaa_,#LaCasaDePapel let’s goooo https://t.co/6Nv97mG9l7,Twitter for iPhone,26,0,0,LaCasaDePapel
x129987814,x1246740467431153664,2020-04-05 10:04:25,georgevoo,"Damn, I can’t...<U+0001F930><U+0001F525><U+0001F92F><U+0001F62D> #lacasadepapel #lcdp4 #stayathome 
@lacasadepapel @NetflixLAT @NetflixES https://t.co/78RbkTObxj",Twitter for iPhone,93,0,0,lacasadepapel lcdp4 stayathome
x1324119763,x1246462711208136704,2020-04-04 15:40:43,FaithfulNetizen,"Hello #Serquel stans! Do you guys have the original picture of this? It’s so cute and I really want to have a better version of this pic! Thanks! <U+2764><U+FE0F>

Stan LISBON! Stan the PROFESSOR! 

#LCDP4 #LaCasaDePapel4 #LaCasaDePapel https://t.co/C0HopMK89R",Twitter for iPhone,222,5,0,Serquel LCDP4 LaCasaDePapel4 LaCasaDePapel
x1324119763,x1246723451693367297,2020-04-05 08:56:48,FaithfulNetizen,"I NEED ANSWERS! IS ITZIAR ITUNO MARRIED?!! 

#Serquel #LCDP #LaCasaDePapel #LaCasaDePapel4",Twitter for iPhone,90,1,0,Serquel LCDP LaCasaDePapel LaCasaDePapel4
x1324119763,x1246740451631091712,2020-04-05 10:04:21,FaithfulNetizen,"Lisbon, the territory of the Professor. HAHAHAHAHA

I wanna see Lisbon and Denver’s friendship in Part 5! #LaCasaDePapel https://t.co/l4QCPzlKuM",Twitter for iPhone,120,4,0,LaCasaDePapel
x1232990939125293056,x1246740357984874497,2020-04-05 10:03:59,asha_fitstyle,La casa de papel is the best tv show ever. The 4th season was amazing! Good job guys! <U+0001F44D><U+0001F3FC> #lacasadepapel,Twitter for iPhone,103,0,0,lacasadepapel
x283775054,x1246740290699964417,2020-04-05 10:03:43,elle_rk,I've just watched episode S04E08 of Money Heist! #lacasadepapel Il Piano Parigi #tvtime https://t.co/jvRZTK0Zgd https://t.co/d88TStUiv3,"TV Time, TV show tracker",111,0,0,lacasadepapel tvtime
x328263619,x1246739967587598337,2020-04-05 10:02:26,tefinhafdarosa,I've just watched episode S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/tLOdQ1gcKn,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x2958618747,x1246739950214811649,2020-04-05 10:02:22,perfectlymaena,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/bwxuz4VsAw,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x58047906,x1246739862310576128,2020-04-05 10:02:01,fefismorais,I've just watched episode S04E07 of Money Heist! #lacasadepapel  #tvtime https://t.co/CpHBHQ56Gj https://t.co/rP0M2jCOQl,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x2380913312,x1246739820568817666,2020-04-05 10:01:51,shxdowlight,assisti S04E07 of Money Heist #lacasadepapel  #tvtime https://t.co/obBA22CN9x https://t.co/pNL4SygeAF,"TV Time, TV show tracker",77,0,0,lacasadepapel tvtime
x62091998,x1246739546559205376,2020-04-05 10:00:45,Anilla_12,"Hey @netflix netflixes Ya podemos ver la 5ta? 
Can we watch the 5th?  <U+0001F601><U+0001F606><U+0001F601><U+0001F606>
#LaCasaDePapel #MoneyHeist @ La Casa De Papel https://t.co/3dhuRMU0FE",Instagram,144,0,0,LaCasaDePapel MoneyHeist
x1136987662273994753,x1246739365394558976,2020-04-05 10:00:02,Sugar45534644,ALL OF AS SERQUEL FANS #LaCasaDePapel https://t.co/tvAIabQQxQ,Twitter for Android,37,1,0,LaCasaDePapel
x776345001919852545,x1246739277834158080,2020-04-05 09:59:41,__affi__,"knowing Bella Ciao by heart is a personality trait

#LaCasaDePapel #MoneyHeist",Twitter for iPhone,78,2,0,LaCasaDePapel MoneyHeist
x1201286710358945792,x1246739082094526465,2020-04-05 09:58:55,thisisvonnie,SOMEONE tell me WHY 'spoiler' had to deserve all of this cause IT'S SO UNFAIR OMG #LaCasaDePapel,Twitter for iPhone,96,0,0,LaCasaDePapel
x1201286710358945792,x1246733569260691458,2020-04-05 09:37:00,thisisvonnie,when lisboa looked at the camera and smiled at el professor <U+0001F62B><U+0001F62B><U+0001F62B> #LaCasaDePapel,Twitter for iPhone,78,1,0,LaCasaDePapel
x236998158,x1246739010233536512,2020-04-05 09:58:37,yiassemis,"La casa de papel.
Too much talking and crying talks.
If we wanted to watch NO action and some shitty love story we would go for Twilight.
#LaCasaDePapel
#Twilight 
#Netflix",Twitter for Android,172,0,0,LaCasaDePapel Twilight Netflix
x255451355,x1246738887332057088,2020-04-05 09:58:08,Samer_Elouissi,I've just watched episode S04E08 of Money Heist! #lacasadepapel   #tvtime https://t.co/HDYUvHhHxo https://t.co/4BC8w7k1a8,"TV Time, TV show tracker",97,0,0,lacasadepapel tvtime
x57053381,x1246738803894685696,2020-04-05 09:57:48,caiquearmstrong,I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/aVu7YnQPhM https://t.co/EF1AZu1f2G,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1074516134949314560,x1246738737486114818,2020-04-05 09:57:32,HaripriyaRamac1,@NetflixUK How can someone named after gan(dhi)a be soo curel #MoneyHeistPart4 #LaCasaDePapel,Twitter for Android,82,0,0,MoneyHeistPart4 LaCasaDePapel
x858854428190810112,x1246738723212914689,2020-04-05 09:57:29,myks0312,I need more episodes of #LaCasaDePapel #MoneyHeist #ForNairobi,Twitter for iPhone,62,0,0,LaCasaDePapel MoneyHeist ForNairobi
x2165709183,x1246738618657509376,2020-04-05 09:57:04,Meekoris,I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/CP2Wb2Kveh https://t.co/ygz8Ys8kOs,"TV Time, TV show tracker",96,1,0,lacasadepapel tvtime
x395813280,x1246738308228661248,2020-04-05 09:55:50,_OcchiBlu,I've just watched episode S04E03 of Money Heist! #lacasadepapel  #tvtime https://t.co/tIRwwDZIoV https://t.co/66nR0m6pUF,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x273360241,x1246738294525890560,2020-04-05 09:55:47,anghami,"Their fight is for survival, ours is for good music <U+0001F3B6> How about a playlist of support to the gang in Madrid? <U+0001F47A>
#LaCasaDePapel #LCDP #LCDP4 #Anghami 
https://t.co/hhcb9Pdff6",Twitter for iPhone,172,13,1,LaCasaDePapel LCDP LCDP4 Anghami
x2325221544,x1246738212858593280,2020-04-05 09:55:27,gtbankke,What show are you watching right now? #gtbankkenya #stayhome #lacasadepapel https://t.co/OmhioHWHWt,Twitter for Android,75,2,0,gtbankkenya stayhome lacasadepapel
x899669379729702913,x1246737677187084289,2020-04-05 09:53:20,WarkhedeSaurabh,Me and squad waiting for flare drop #LaCasaDePapel #PUBGMOBILE https://t.co/OeOjJyVXWf,Twitter for iPhone,62,6,0,LaCasaDePapel PUBGMOBILE
x1520151175,x1246737533855285248,2020-04-05 09:52:45,royaltyhz,I've just watched episode S04E03 of Money Heist! #lacasadepapel  #tvtime https://t.co/Zm4Wd1fgkF https://t.co/PxqfZXmYvv,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1606059000,x1246736783804698625,2020-04-05 09:49:47,_shadizz,"I want season 5 right now!!!<U+0001F62D><U+0001F62D><U+0001F62D> 
#LaCasaDePapel #LCDP4 https://t.co/4NKu86JMRW",Twitter for iPhone,54,1,0,LaCasaDePapel LCDP4
x958031406,x1246736505973997569,2020-04-05 09:48:40,adelle_49,I've just watched episode S04E08 of Money Heist! #lacasadepapel #tvtime https://t.co/rHAhE3gv4B,"TV Time, TV show tracker",95,0,0,lacasadepapel tvtime
x894936955,x1246736503184769024,2020-04-05 09:48:40,szepemate,I've just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/OnILk2jLYm https://t.co/Z3BHOkCH6o,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x2291570869,x1246736360691716097,2020-04-05 09:48:06,VlRGHOES,brooooo that season was insane ! #LaCasaDePapel,Twitter Web App,47,0,0,LaCasaDePapel
x1240575963999715328,x1246586699217539074,2020-04-04 23:53:24,internetgUrl101,"How I miss Denver’s laugh!

#LaCasaDePapel #LaCasaDePapelS4",Twitter for iPhone,59,0,0,LaCasaDePapel LaCasaDePapelS4
x1240575963999715328,x1246547732774486032,2020-04-04 21:18:33,internetgUrl101,"I fucking hate Arturito! Ugh.

#LaCasaDePapel #LaCasaDePapelS4",Twitter for iPhone,62,0,0,LaCasaDePapel LaCasaDePapelS4
x1240575963999715328,x1246711866245763077,2020-04-05 08:10:46,internetgUrl101,"Fcking Gandia!

#LaCasaDePapel #LaCasaDePapelS4",Twitter for iPhone,47,0,0,LaCasaDePapel LaCasaDePapelS4
x1240575963999715328,x1246736325702803456,2020-04-05 09:47:57,internetgUrl101,"What’s wrong with me??? I’m crying for more than hour because of #MoneyHeist 

#LaCasaDePapel",Twitter for iPhone,93,0,0,MoneyHeist LaCasaDePapel
x397412299,x1246736198472785920,2020-04-05 09:47:27,LaureenStan,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/ER1ZbwBBQ2,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1148350129071644672,x1246735811590213633,2020-04-05 09:45:55,Fallen_AngelF,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/I8E2Wzj1Z5 https://t.co/Q0MOQNLP8M,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x795880279,x1246735713267257345,2020-04-05 09:45:31,giocodelmuori,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/vkqkSRgjWk https://t.co/7vnvdLp4hC,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x117895003,x1246735435482705922,2020-04-05 09:44:25,sandrynealves,I've just watched episode S04E02 of Money Heist! #lacasadepapel #tvtime https://t.co/i4UcHmsPoJ,"TV Time, TV show tracker",95,2,0,lacasadepapel tvtime
x147707273,x1246735354364923904,2020-04-05 09:44:06,ProfessorSalva,"Berlin - My life is going on <U+0001F3BC>

#LaCasaDePapel https://t.co/DTEO3wQ1qi",Twitter for iPhone,46,71,12,LaCasaDePapel
x1958683447,x1246735257996603395,2020-04-05 09:43:43,couldylan,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/er9woKcHfY https://t.co/yG7UiLsqHt,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1189555654127706118,x1246734842252922880,2020-04-05 09:42:04,crisss_b02,Acabo de ver el Episodio S04E08 de Money Heist! #lacasadepapel 1 month 7 days 22 hours #tvtime https://t.co/6gFHZ3eYyo https://t.co/lYgNWZiKKX,"TV Time, TV show tracker",118,0,0,lacasadepapel tvtime
x2882470232,x1246734467743526915,2020-04-05 09:40:34,nadsonalmeida8,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/6gSiZDNsQ6 https://t.co/0gGPZqbiC5,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x828885515697000448,x1246734264240087040,2020-04-05 09:39:46,Janethewriter1,What.... just no!!!! @FrenchBenzo #LaCasaDePapel #MoneyHeist4 https://t.co/S0pnnsh6wz,Twitter for Android,61,1,0,LaCasaDePapel MoneyHeist4
x153702672,x1246734177606742017,2020-04-05 09:39:25,tomythoughts_,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/BhvvENptCR https://t.co/4zGIUJRph5,"TV Time, TV show tracker",96,1,0,lacasadepapel tvtime
x514251982,x1246734064972902400,2020-04-05 09:38:58,GPF0D,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/bKkpbdSted https://t.co/jyzuiGw69a,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x4612136268,x1246734007573725184,2020-04-05 09:38:45,RumourIsApizza,New eps of #LaCasaDePapel ? Holy yes thank you satan,Twitter for Android,52,1,0,LaCasaDePapel
x356642305,x1246733865961455621,2020-04-05 09:38:11,christiankobe_,I CANT CALM MYSELF DOWN THAT 5 MINUTES EARLIER EP WAS INTENSE <U+0001F449><U+0001F97A><U+0001F448> #LaCasaDePapel https://t.co/4732RpRiIj,Twitter for Android,80,10,0,LaCasaDePapel
x1218935511160688640,x1246733774634790914,2020-04-05 09:37:49,Lbl44783512,"""if I'm choosing wrong
I don't care at all
If I'm losing now, but I'm winning late
That's all I want

Whatever happens in the future, trust in destiny

I am lost
Lost my time, my life is going on""

#LaCasaDePapel",Twitter for Android,212,0,0,LaCasaDePapel
x1598073408,x1246733589854793729,2020-04-05 09:37:05,_TanyaRahman,Nairobi’s death has actually made me depressed #LaCasaDePapel #MoneyHeist,Twitter for iPhone,73,0,0,LaCasaDePapel MoneyHeist
x612542663,x1246733323436617731,2020-04-05 09:36:02,divyastark,"Someone : why do you like #LaCasaDePapel  
Me : https://t.co/d532xlqfvq",Twitter for iPhone,47,4,0,LaCasaDePapel
x612542663,x1246160592957669376,2020-04-03 19:40:12,divyastark,Say it with me - LA PUTA AMA ( The Fucking boss ) #LaCasaDePapel,Twitter for iPhone,64,2,1,LaCasaDePapel
x1206004338,x1246733213395046406,2020-04-05 09:35:35,Andile_Khumz,"I already know the hammer drops on my fave Nairobi before i even watch ngenxa yenu boma keyboard angahlalwa mpukane nxxx yazi   
#MoneyHeist4 #LaCasaDePapel https://t.co/zCNSHePCrE",Twitter Web App,156,4,0,MoneyHeist4 LaCasaDePapel
x570118382,x1246732626339258368,2020-04-05 09:33:15,ishabitual,I've just watched episode S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/ZDSQRgzND5 https://t.co/MZTJRLxeQm,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x64245091,x1246139693563084801,2020-04-03 18:17:09,cheroverthemoon,CHE ANSIA. #LaCasaDePapel4 #LaCasaDePapel,Twitter for iPhone,41,0,0,LaCasaDePapel4 LaCasaDePapel
x64245091,x1246732351411027969,2020-04-05 09:32:10,cheroverthemoon,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/xwNX71vmxE,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1116433568274587649,x1246732323854286848,2020-04-05 09:32:03,urstrulysandyy,"Last couple of episodes Professor batted at a strike rate more than 200 <U+0001F64F>

Still Season 2 is the best till date.
#MoneyHeistPart4 #LaCasaDePapel #LaCasaDePapel4",Twitter for Android,160,2,2,MoneyHeistPart4 LaCasaDePapel LaCasaDePapel4
x476762559,x1246732300529938436,2020-04-05 09:31:58,msfabiola_,Money Heist #lacasadepapel S04E08   #tvtime https://t.co/O6AVbth1ws https://t.co/mR6sdh2AEW,"TV Time, TV show tracker",67,0,0,lacasadepapel tvtime
x957995948608811008,x1246732078370168832,2020-04-05 09:31:05,NyawandaLeonida,"One of my favorite moments ever
#LaCasaDePapel 
#Berlin <U+0001F60D> https://t.co/5haKMQgxHf",Twitter for iPhone,57,6,0,LaCasaDePapel Berlin
x3323691431,x1246731784072691713,2020-04-05 09:29:55,Ms_Magda98,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/KHZkCxYTwO https://t.co/wv2XNK9sDI,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x2267699645,x1246731143279521799,2020-04-05 09:27:22,Anawis_,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/V7N8KI7uFj https://t.co/PqoclSFDQW,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1041544133687431168,x1246730886336237572,2020-04-05 09:26:21,Sindhu_08,"Why does Nairobi's death feels so personal ? <U+0001F62D><U+0001F622>

In season 5 - #AliciaSierra will be in professor's team I guess. 

#MoneyHeistPart4 #MoneyHiest4 #LaCasaDePapel #LCDP4",Twitter Web App,167,4,0,AliciaSierra MoneyHeistPart4 MoneyHiest4 LaCasaDePapel LCDP4
x1041544133687431168,x1246373299996614656,2020-04-04 09:45:25,Sindhu_08,"#MoneyHeist4  #LaCasaDePapel #LCDP4 What a Season !! Loved it <U+0001F60D>
Gonna miss you Nairobi<U+0001F614> @AlbaGlezVilla 
Eagerly waiting for Season 5 and hope they drop it soon<U+0001F60A>
#Professor @AlvaroMorte  is genius! <U+2764> https://t.co/irsgyPD70T",Twitter Web App,198,3,0,MoneyHeist4 LaCasaDePapel LCDP4 Professor
x45084078,x1246730866270715905,2020-04-05 09:26:16,muthiadaniza,Weekend twime! #moneyheist #LaCasaDePapel https://t.co/IRvm5ldVFi,Twitter for iPhone,41,0,0,moneyheist LaCasaDePapel
x2352977106,x1246730788348940289,2020-04-05 09:25:57,HimanJadduboy_,Spoiler without context #LaCasaDePapel #Moneyheist https://t.co/46No8mADw4,Twitter for Android,50,4,0,LaCasaDePapel Moneyheist
x281224721,x1246730381979680769,2020-04-05 09:24:20,eal_93,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/6uCNhZm7Hx https://t.co/t9DSKLcPZS,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x3046579572,x1246730083265589248,2020-04-05 09:23:09,Mi_kerri,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/zBSeoPc0cl https://t.co/5jjSEbB1vY,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x137613632,x1246729891879493634,2020-04-05 09:22:24,eduhreys,"@pullandbear Santa Elena, a fancy name and a fancy city located in El Salvador! And of course fancy name for a fancy and tech savvy in the team! #LaCasaDePapel",Twitter for iPhone,146,0,0,LaCasaDePapel
x467520993,x1246729161395314692,2020-04-05 09:19:29,elisamolinari5,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/Jzu86neV0f,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x104835395,x1246728880926400513,2020-04-05 09:18:22,idkfernando,I've just watched episode S04E03 of Money Heist! #lacasadepapel  #tvtime https://t.co/UzZ4jskshS https://t.co/MgfCfDAQ1e,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x2469590892,x1246448556044582917,2020-04-04 14:44:28,imMohamad,"For Nairobi <U+270A>
#LaCasaDePapel
#LCDP4",Twitter Web App,35,1,0,LaCasaDePapel LCDP4
x2469590892,x1246728841546141697,2020-04-05 09:18:13,imMohamad,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/nVQBGVlnO2 https://t.co/NCi3hBeOSV,"TV Time, TV show tracker",96,3,0,lacasadepapel tvtime
x721713578512883713,x1246487998608420872,2020-04-04 17:21:12,TheSeance_Xx,"King and Queen of the whole series 
 #LaCasaDePapel https://t.co/Gdb2TpKm4N",Twitter for iPhone,51,424,73,LaCasaDePapel
x721713578512883713,x1246728730288021504,2020-04-05 09:17:47,TheSeance_Xx,"My biggest regret is that we won’t never be able to see Berlin and Palermo on action together.
 Just imagine the power those two could have had during the heist
#LaCasaDePapel https://t.co/8psrJ7xMAJ",Twitter for iPhone,175,3,1,LaCasaDePapel
x542667624,x1246728729977593862,2020-04-05 09:17:46,Shubhangi_lal,"Bruh they just tortured Nairobi the entire season (<U+256F>°<U+25A1>°)<U+256F><U+FE35> <U+253B><U+2501><U+253B>
#LaCasaDePapel #MoneyHeist",Twitter for iPhone,89,2,0,LaCasaDePapel MoneyHeist
x1255183860,x1246728706699210755,2020-04-05 09:17:41,A7md_katsu,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/QCk08AwTzW https://t.co/2SG8pk2PJO,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x433926256,x1246510792054358016,2020-04-04 18:51:46,Jzb06,"I know EXACTLY how the Professor feels. You make a plan, perfect plan. For some dickhead to think they're bigger than it, and let their ego mess it up. #LaCasaDePapel",Twitter Web App,166,0,0,LaCasaDePapel
x433926256,x1246728583097339904,2020-04-05 09:17:11,Jzb06,@JeremyMcLellan The Spanish name sounds much better. #LaCasaDePapel,Twitter for iPhone,51,4,0,LaCasaDePapel
x2185996112,x1246728281342255104,2020-04-05 09:16:00,OnclOmer,Cat nairobi #LaCasaDePapel https://t.co/2QfkNxpiFq,Twitter for Android,26,0,0,LaCasaDePapel
x1114895315100811264,x1246069536605917185,2020-04-03 13:38:23,jaimeeeedu,#LaCasaDePapel whooot,Twitter for iPhone,21,0,0,LaCasaDePapel
x1114895315100811264,x1246728024625532930,2020-04-05 09:14:58,jaimeeeedu,Part 5 Money Heist plsss <U+0001F629><U+0001F602> #LaCasaDePapel,Twitter for iPhone,42,0,0,LaCasaDePapel
x1123326769443037186,x1246727221412335616,2020-04-05 09:11:47,iaalsaif11,"If coronavirus was a person <U+0001F602>
#LaCasaDePapel https://t.co/2J01xAYjj2",Twitter for iPhone,44,5,0,LaCasaDePapel
x1245603433895227395,x1246727027262017536,2020-04-05 09:11:01,aryanboon,Influenced the officemates to watch #LaCasaDePapel <U+0001F602>,Twitter for Android,52,0,0,LaCasaDePapel
x1245603433895227395,x1246267362422034432,2020-04-04 02:44:28,aryanboon,We need #Manila in this country full of #Arturito. #LaCasaDePapel,Twitter for Android,65,6,1,Manila Arturito LaCasaDePapel
x2980106217,x1246726945620066304,2020-04-05 09:10:41,hellsrocha,"Assisti ""The Paris Plan"" (S04E08) de Money Heist! #lacasadepapel  #tvtime https://t.co/Y8eFirThyj https://t.co/lkwCeypf0v","TV Time, TV show tracker",97,0,0,lacasadepapel tvtime
x1211975395869745152,x1246726908278198272,2020-04-05 09:10:32,doctorguapo1,I wonder how many of us are not watching #LaCasaDePapel #LaCasaDePapel4,Twitter for iPhone,71,0,0,LaCasaDePapel LaCasaDePapel4
x2258415987,x1246726735141507074,2020-04-05 09:09:51,smouldywood,I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/26lhJwUrvN https://t.co/FG567QuDWa,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x969984161317572608,x1246726512885346305,2020-04-05 09:08:58,Ahmed_ElshalS04,I've just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/FQl5MNbUTA https://t.co/M53u12YqTV,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1114683152,x1246726452457938945,2020-04-05 09:08:43,jujub4rte,I've just watched episode S04E02 of Money Heist! #lacasadepapel  #tvtime https://t.co/tdv7kHI0Z5 https://t.co/nceCCBAnio,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1030171590464561153,x1246725967596396545,2020-04-05 09:06:48,crisenmarte,I should be doing something useful but instead i've just watched S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/vD0NJ9DErv https://t.co/2Yp0Hr0PmJ,"TV Time, TV show tracker",135,0,0,lacasadepapel tvtime
x745132872,x1246662010319888384,2020-04-05 04:52:39,iamkaaamall,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/hhJzLpjlwO https://t.co/YPkI2bLLjZ,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x745132872,x1246725609549635588,2020-04-05 09:05:23,iamkaaamall,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/hhJzLpjlwO https://t.co/LzMcxrLW4x,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x1322509879,x1246725514968076288,2020-04-05 09:05:00,gorvjess,I've just watched episode S04E01 of Money Heist! #lacasadepapel  #tvtime https://t.co/9v8F7CzW1t https://t.co/SAk2pDuoKa,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x764888930877579264,x1246725480319004673,2020-04-05 09:04:52,Cam187_,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/AwlY79KxpI,"TV Time, TV show tracker",96,1,0,lacasadepapel tvtime
x4384112975,x1246725142325137408,2020-04-05 09:03:31,IsmaelPerez_19,I've just watched episode S04E06 of Money Heist! #lacasadepapel  #tvtime https://t.co/1LKvz0nCBA https://t.co/ZB4ppX2wF2,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x2999607777,x1246725023039184897,2020-04-05 09:03:03,_giulsz,It doesn't matter but I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/ivntIzD8YZ https://t.co/HbmMWQL4N0,"TV Time, TV show tracker",118,0,0,lacasadepapel tvtime
x30572902,x1246724067769503744,2020-04-05 08:59:15,GilliJamtin,The writers got it wrong! Should have been Tokyo. Nairobi @AlbaGlezVilla is a leader! Ugly crying. #LaCasaDePapel <U+0001F1EA><U+0001F1F8>,Twitter for Android,116,0,0,LaCasaDePapel
x36953170,x1246724055903940608,2020-04-05 08:59:12,laismaciel,I've just watched episode S04E04 of Money Heist! #lacasadepapel  #tvtime https://t.co/cVoc9D5RwC https://t.co/JiebIUnRQ6,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x489452986,x1246724002506309632,2020-04-05 08:58:59,Nannola15,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/9kGuNc5PsS https://t.co/LW3woT7URf,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x373325875,x1246723790765260800,2020-04-05 08:58:09,gokhanrakici,"To present a Turkish citizen as a torturer, why? Shame on you! @lacasadepapel @lacasadepapeltv @netflixes @netflix @netflixturkiye #LaCasaDePapel #Netflix #netflixespana #NetflixTurkiye https://t.co/lS8Tyii6Sb",Twitter for Android,185,0,0,LaCasaDePapel Netflix netflixespana NetflixTurkiye
x1089804116954619904,x1246723631645970432,2020-04-05 08:57:31,AhmedRehim89,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/fqATGNl9jX https://t.co/DyfKOeVTv9,"TV Time, TV show tracker",96,1,0,lacasadepapel tvtime
x262590585,x1246723585223335937,2020-04-05 08:57:20,arsisiani,I've just watched episode S04E08 of Money Heist! #lacasadepapel  #tvtime https://t.co/0EdN8y9Z45 https://t.co/9mSisoRCDH,"TV Time, TV show tracker",96,0,0,lacasadepapel tvtime
x585070608,x1246723437042728960,2020-04-05 08:56:45,jackson_SOA,I've just watched Money Heist S04E05 5 Minutes Earlier #lacasadepapel  #tvtime https://t.co/LzD2sJTbLQ https://t.co/7wJye2k5eB,"TV Time, TV show tracker",102,0,0,lacasadepapel tvtime
x319629284,x1246723410245238791,2020-04-05 08:56:38,marjparnaso,Money Heist<U+0001F44C> #Netflix #LaCasaDePapel,Twitter for Android,36,0,0,Netflix LaCasaDePapel
x1206121139266899969,x1246481590588452870,2020-04-04 16:55:44,Farah56250814,Nairobi from #LaCasaDePapel was definitely Rebekah from #Elite when she was young <U+0001F525> https://t.co/oHicbWiYGc,Twitter for iPhone,83,5,0,LaCasaDePapel Elite
x1206121139266899969,x1246723037807992832,2020-04-05 08:55:09,Farah56250814,The best characters of #LaCasaDePapel https://t.co/iuvRSoT6Xj,Twitter for iPhone,37,2,0,LaCasaDePapel
x38856307,x1246722347031117824,2020-04-05 08:52:25,reeshel,"Bella Ciao Philippines! Our dear frontliners, muchas gracias! @lacasadepapel @Netflix_PH @NetflixES #moneyheist #LaCasaDePapel https://t.co/EEYD5cRfNE",Twitter for iPhone,126,0,0,moneyheist LaCasaDePapel
